pxd	run	tissue_mlm	confidence_mlm	tissue_llm	is_agree	is_in_mlm_vocab	lin_similarity	concordance_tier	disease_state_llm
PXD061696	HT29_Treated_Replicate03	Colon	0.0794	breast; colon	True	True	1.0	Exact Match	breast cancer; malignant colon neoplasm
PXD061696	HT29_VehicleControl_Replicate01	Colon	0.0856	breast; colon	True	True	1.0	Exact Match	breast cancer; malignant colon neoplasm
PXD061696	HT29_VehicleControl_Replicate02	Kidney	0.0823	breast; colon	False	True	0.3014	Distant Concordance (Organ System)	breast cancer; malignant colon neoplasm
PXD061696	HT29_VehicleControl_Replicate03	Monocytes	0.0794	breast; colon	False	True	0.3169	Distant Concordance (Organ System)	breast cancer; malignant colon neoplasm
PXD061696	MCF7_Control_Replicate01	Monocytes	0.0705	breast; colon	False	True	0.3169	Distant Concordance (Organ System)	breast cancer; malignant colon neoplasm
PXD061696	MCF7_Control_Replicate02	Kidney	0.079	breast; colon	False	True	0.3014	Distant Concordance (Organ System)	breast cancer; malignant colon neoplasm
PXD061696	MCF7_Control_Replicate03	Kidney	0.0825	breast; colon	False	True	0.3014	Distant Concordance (Organ System)	breast cancer; malignant colon neoplasm
PXD061696	MCF7_Treated_Replicate01	Monocytes	0.0783	breast; colon	False	True	0.3169	Distant Concordance (Organ System)	breast cancer; malignant colon neoplasm
PXD061696	MCF7_Treated_Replicate02	Monocytes	0.089	breast; colon	False	True	0.3169	Distant Concordance (Organ System)	breast cancer; malignant colon neoplasm
PXD061696	MCF7_Treated_Replicate03	Kidney	0.0852	breast; colon	False	True	0.3014	Distant Concordance (Organ System)	breast cancer; malignant colon neoplasm
PXD061696	MCF7_VehicleControl_Replicate01	Kidney	0.0807	breast; colon	False	True	0.3014	Distant Concordance (Organ System)	breast cancer; malignant colon neoplasm
PXD061696	MCF7_VehicleControl_Replicate02	Monocytes	0.057	breast; colon	False	True	0.3169	Distant Concordance (Organ System)	breast cancer; malignant colon neoplasm
PXD061696	MCF7_VehicleControl_Replicate03	Kidney	0.0869	breast; colon	False	True	0.3014	Distant Concordance (Organ System)	breast cancer; malignant colon neoplasm
PXD061696	SKBR3_Control_Replicate01	Kidney	0.0729	breast; colon	False	True	0.3014	Distant Concordance (Organ System)	breast cancer; malignant colon neoplasm
PXD061696	SKBR3_Control_Replicate02	Kidney	0.0745	breast; colon	False	True	0.3014	Distant Concordance (Organ System)	breast cancer; malignant colon neoplasm
PXD061696	SKBR3_Control_Replicate03	Monocytes	0.0736	breast; colon	False	True	0.3169	Distant Concordance (Organ System)	breast cancer; malignant colon neoplasm
PXD061696	SKBR3_Treated_Replicate01	Kidney	0.0786	breast; colon	False	True	0.3014	Distant Concordance (Organ System)	breast cancer; malignant colon neoplasm
PXD061696	SKBR3_Treated_Replicate02	Liver	0.0759	breast; colon	False	True	0.5749	Distant Concordance (Organ System)	breast cancer; malignant colon neoplasm
PXD061696	SKBR3_Treated_Replicate03	Liver	0.0796	breast; colon	False	True	0.5749	Distant Concordance (Organ System)	breast cancer; malignant colon neoplasm
PXD061696	SKBR3_VehicleControl_Replicate01	Liver	0.078	breast; colon	False	True	0.5749	Distant Concordance (Organ System)	breast cancer; malignant colon neoplasm
PXD061696	SKBR3_VehicleControl_Replicate02	Liver	0.0781	breast; colon	False	True	0.5749	Distant Concordance (Organ System)	breast cancer; malignant colon neoplasm
PXD061696	SKBR3_VehicleControl_Replicate03	Kidney	0.0739	breast; colon	False	True	0.3014	Distant Concordance (Organ System)	breast cancer; malignant colon neoplasm
PXD061696	SW480_Control_Replicate01	Kidney	0.0646	breast; colon	False	True	0.3014	Distant Concordance (Organ System)	breast cancer; malignant colon neoplasm
PXD061696	SW480_Control_Replicate02	Kidney	0.0767	breast; colon	False	True	0.3014	Distant Concordance (Organ System)	breast cancer; malignant colon neoplasm
PXD061696	SW480_Control_Replicate03	Monocytes	0.0691	breast; colon	False	True	0.3169	Distant Concordance (Organ System)	breast cancer; malignant colon neoplasm
PXD061696	SW480_Treated_Replicate01	Kidney	0.077	breast; colon	False	True	0.3014	Distant Concordance (Organ System)	breast cancer; malignant colon neoplasm
PXD061696	SW480_Treated_Replicate02	Kidney	0.0778	breast; colon	False	True	0.3014	Distant Concordance (Organ System)	breast cancer; malignant colon neoplasm
PXD061696	SW480_Treated_Replicate03	Kidney	0.0863	breast; colon	False	True	0.3014	Distant Concordance (Organ System)	breast cancer; malignant colon neoplasm
PXD061696	SW480_VehicleControl_Replicate01	Kidney	0.0706	breast; colon	False	True	0.3014	Distant Concordance (Organ System)	breast cancer; malignant colon neoplasm
PXD061696	SW480_VehicleControl_Replicate02	Kidney	0.0748	breast; colon	False	True	0.3014	Distant Concordance (Organ System)	breast cancer; malignant colon neoplasm
PXD061696	SW480_VehicleControl_Replicate03	Kidney	0.0652	breast; colon	False	True	0.3014	Distant Concordance (Organ System)	breast cancer; malignant colon neoplasm
PXD061696	TissueExperiment	Colon	0.3593	breast; colon	True	True	1.0	Exact Match	breast cancer; malignant colon neoplasm
PXD061696	TissueExperiments_RecombinantProteins_Group01	Pituitary gland	0.0874	breast; colon	False	True	0.2766	Distant Concordance (Organ System)	breast cancer; malignant colon neoplasm
PXD061696	TissueExperiments_RecombinantProteins_Group02	Testis	0.0523	breast; colon	False	True	0.1817	True Conflict	breast cancer; malignant colon neoplasm
PXD061696	TissueExperiments_RecombinantProteins_Group03	Liver	0.1275	breast; colon	False	True	0.5749	Distant Concordance (Organ System)	breast cancer; malignant colon neoplasm
PXD061791	sa01101	Testis	0.0404	bone	False	False	0.1192	Distant Concordance (Organ System)	osteosarcoma
PXD061791	sa01102	Salivary gland	0.0459	bone	False	False	0.1408	Distant Concordance (Organ System)	osteosarcoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Elmo_20240122_OP_HSdia_Landthaler_A01_12h_DMSO_A	Monocytes	0.0919	colorectum	False	False	0.146	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Elmo_20240122_OP_HSdia_Landthaler_A02_12h_DMSO_B	Bone marrow	0.0955	colorectum	False	False	0.1522	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Elmo_20240122_OP_HSdia_Landthaler_A03_12h_DMSO_C	Monocytes	0.0898	colorectum	False	False	0.146	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Elmo_20240122_OP_HSdia_Landthaler_A04_12h_DMSO_D	Monocytes	0.094	colorectum	False	False	0.146	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Elmo_20240122_OP_HSdia_Landthaler_A05_12h_Depl_A	Testis	0.0934	colorectum	False	False	0.0599	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Elmo_20240122_OP_HSdia_Landthaler_A06_12h_Depl_B	Lung	0.091	colorectum	False	False	0.2259	Distant Concordance (Organ System)	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Elmo_20240122_OP_HSdia_Landthaler_A07_12h_Depl_C	Monocytes	0.0891	colorectum	False	False	0.146	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Elmo_20240122_OP_HSdia_Landthaler_A08_12h_Depl_D	Testis	0.096	colorectum	False	False	0.0599	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Elmo_20240122_OP_HSdia_Landthaler_A09_24h_DMSO_A	Bone marrow	0.0899	colorectum	False	False	0.1522	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Elmo_20240122_OP_HSdia_Landthaler_A10_24h_DMSO_B	Bone marrow	0.0897	colorectum	False	False	0.1522	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Elmo_20240122_OP_HSdia_Landthaler_A11_24h_DMSO_C	Bone marrow	0.0893	colorectum	False	False	0.1522	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Elmo_20240122_OP_HSdia_Landthaler_A12_24h_DMSO_D	Monocytes	0.093	colorectum	False	False	0.146	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Elmo_20240122_OP_HSdia_Landthaler_B01_24h_Depl_A	Bone marrow	0.0937	colorectum	False	False	0.1522	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Elmo_20240122_OP_HSdia_Landthaler_B02_24h_Depl_B	Testis	0.1099	colorectum	False	False	0.0599	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Elmo_20240122_OP_HSdia_Landthaler_B03_24h_Depl_C	Testis	0.1052	colorectum	False	False	0.0599	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Elmo_20240122_OP_HSdia_Landthaler_B04_24h_Depl_D	Testis	0.0917	colorectum	False	False	0.0599	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Elmo_20240122_OP_HSdia_Landthaler_B05_6h_DMSO_A	Testis	0.098	colorectum	False	False	0.0599	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Elmo_20240122_OP_HSdia_Landthaler_B06_6h_DMSO_B	Bone marrow	0.0902	colorectum	False	False	0.1522	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Elmo_20240122_OP_HSdia_Landthaler_B07_6h_DMSO_C	Bone marrow	0.0901	colorectum	False	False	0.1522	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Elmo_20240122_OP_HSdia_Landthaler_B08_6h_DMSO_D	Testis	0.0914	colorectum	False	False	0.0599	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Elmo_20240122_OP_HSdia_Landthaler_B09_6h_Depl_A	Testis	0.098	colorectum	False	False	0.0599	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Elmo_20240122_OP_HSdia_Landthaler_B10_6h_Depl_B	Monocytes	0.0941	colorectum	False	False	0.146	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Elmo_20240122_OP_HSdia_Landthaler_B11_6h_Depl_C	Bone marrow	0.089	colorectum	False	False	0.1522	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Elmo_20240122_OP_HSdia_Landthaler_B12_6h_Depl_D	Testis	0.0932	colorectum	False	False	0.0599	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Fozzie_20240807_OP_HS_PaWu_UPF1_15hDMSO_A	Bone marrow	0.0882	colorectum	False	False	0.1522	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Fozzie_20240807_OP_HS_PaWu_UPF1_15hDMSO_B	Lung	0.0824	colorectum	False	False	0.2259	Distant Concordance (Organ System)	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Fozzie_20240807_OP_HS_PaWu_UPF1_15hDMSO_C	Lung	0.0846	colorectum	False	False	0.2259	Distant Concordance (Organ System)	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Fozzie_20240807_OP_HS_PaWu_UPF1_15hDMSO_D	Testis	0.0863	colorectum	False	False	0.0599	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Fozzie_20240807_OP_HS_PaWu_UPF1_15hDMSO_E	Bone marrow	0.0903	colorectum	False	False	0.1522	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Fozzie_20240807_OP_HS_PaWu_UPF1_15hDepl_A	Lung	0.0884	colorectum	False	False	0.2259	Distant Concordance (Organ System)	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Fozzie_20240807_OP_HS_PaWu_UPF1_15hDepl_B	Monocytes	0.0847	colorectum	False	False	0.146	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Fozzie_20240807_OP_HS_PaWu_UPF1_15hDepl_C	Bone marrow	0.0884	colorectum	False	False	0.1522	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Fozzie_20240807_OP_HS_PaWu_UPF1_15hDepl_D	Monocytes	0.0811	colorectum	False	False	0.146	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Fozzie_20240807_OP_HS_PaWu_UPF1_15hDepl_E	Lung	0.0856	colorectum	False	False	0.2259	Distant Concordance (Organ System)	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Fozzie_20240807_OP_HS_PaWu_UPF1_18hDMSO_A	Testis	0.0852	colorectum	False	False	0.0599	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Fozzie_20240807_OP_HS_PaWu_UPF1_18hDMSO_B	Testis	0.0879	colorectum	False	False	0.0599	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Fozzie_20240807_OP_HS_PaWu_UPF1_18hDMSO_C	Testis	0.0922	colorectum	False	False	0.0599	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Fozzie_20240807_OP_HS_PaWu_UPF1_18hDMSO_D	Monocytes	0.0854	colorectum	False	False	0.146	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Fozzie_20240807_OP_HS_PaWu_UPF1_18hDMSO_E	Lung	0.0861	colorectum	False	False	0.2259	Distant Concordance (Organ System)	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Fozzie_20240807_OP_HS_PaWu_UPF1_18hDepl_A	Testis	0.0896	colorectum	False	False	0.0599	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Fozzie_20240807_OP_HS_PaWu_UPF1_18hDepl_B	Testis	0.0865	colorectum	False	False	0.0599	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Fozzie_20240807_OP_HS_PaWu_UPF1_18hDepl_C	Testis	0.0874	colorectum	False	False	0.0599	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Fozzie_20240807_OP_HS_PaWu_UPF1_18hDepl_D	Testis	0.0852	colorectum	False	False	0.0599	True Conflict	colorectal adenocarcinoma
PXD061797	/public/conode53/AIRFLOW/temp/PXD061797/diann/Fozzie_20240807_OP_HS_PaWu_UPF1_18hDepl_E	Testis	0.0905	colorectum	False	False	0.0599	True Conflict	colorectal adenocarcinoma
PXD061797	N.Proteotypic.Sequences	Lung	0.1078	colorectum	False	False	0.2259	Distant Concordance (Organ System)	colorectal adenocarcinoma
PXD061797	N.Sequences	Lung	0.087	colorectum	False	False	0.2259	Distant Concordance (Organ System)	colorectal adenocarcinoma
PXD061861	20210503_FS1_BK_21_04_F065_Mix1	Kidney	0.0994	cervix	False	False	0.616	Distant Concordance (Organ System)	cervical carcinoma
PXD061918	050521_Fraction_2	Kidney	0.0941	cervix; kidney	True	True	1.0	Exact Match	cervical adenocarcinoma; normal
PXD061918	050521_Fraction_3	Bone marrow	0.1009	cervix; kidney	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal
PXD061918	050521_Fraction_4	Bone marrow	0.1147	cervix; kidney	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal
PXD061918	110521_Fraction_2	Bone marrow	0.0995	cervix; kidney	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal
PXD061918	110521_Fraction_3	Testis	0.0994	cervix; kidney	False	True	0.6505	Distant Concordance (Organ System)	cervical adenocarcinoma; normal
PXD061918	110521_Fraction_4	Testis	0.1152	cervix; kidney	False	True	0.6505	Distant Concordance (Organ System)	cervical adenocarcinoma; normal
PXD061918	110521_Fraction_5	Bone marrow	0.1012	cervix; kidney	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal
PXD061918	130521_Fraction_1	Testis	0.0883	cervix; kidney	False	True	0.6505	Distant Concordance (Organ System)	cervical adenocarcinoma; normal
PXD061918	130521_Fraction_2	Bone marrow	0.1214	cervix; kidney	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal
PXD061918	130521_Fraction_3	Bone marrow	0.0875	cervix; kidney	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal
PXD061918	130521_Fraction_4	Bone marrow	0.0988	cervix; kidney	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal
PXD061918	140421_Fraction_1	Kidney	0.0927	cervix; kidney	True	True	1.0	Exact Match	cervical adenocarcinoma; normal
PXD061918	140421_Fraction_2	Bone marrow	0.1005	cervix; kidney	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal
PXD061918	140421_Fraction_3	Bone marrow	0.1133	cervix; kidney	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal
PXD061918	140421_Fraction_4	Bone marrow	0.1035	cervix; kidney	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal
PXD061918	140421_Fraction_5	Bone marrow	0.0975	cervix; kidney	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal
PXD061918	280421_Fraction_1	Bone marrow	0.1105	cervix; kidney	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal
PXD061918	280421_Fraction_2	Kidney	0.1008	cervix; kidney	True	True	1.0	Exact Match	cervical adenocarcinoma; normal
PXD061918	280421_Fraction_3	Bone marrow	0.1126	cervix; kidney	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal
PXD061918	300421_Fraction_1	Bone marrow	0.1058	cervix; kidney	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal
PXD061918	300421_Fraction_2	Bone marrow	0.1079	cervix; kidney	False	True	0.3601	Distant Concordance (Organ System)	cervical adenocarcinoma; normal
PXD061918	300421_Fraction_3	Kidney	0.0981	cervix; kidney	True	True	1.0	Exact Match	cervical adenocarcinoma; normal
PXD061918	300421_Fraction_5	Testis	0.1011	cervix; kidney	False	True	0.6505	Distant Concordance (Organ System)	cervical adenocarcinoma; normal
PXD061934	HF220822_RN_33_H_N	Testis	0.0552	breast; cervix; ovary	False	True	0.8688	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	HF220822_RN_34_H_N	Monocytes	0.0719	breast; cervix; ovary	False	True	0.3169	True Conflict	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	HF220822_RN_35_H_N	Testis	0.0542	breast; cervix; ovary	False	True	0.8688	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP210719_RN_GR_10_MCF7	Skeletal muscle	0.0398	breast; cervix; ovary	False	True	0.2583	Distant Concordance (Organ System)	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP210830_RN_GR_H1_1	Kidney	0.07	breast; cervix; ovary	False	True	0.7188	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP210830_RN_GR_H1_10	Monocytes	0.1075	breast; cervix; ovary	False	True	0.3169	True Conflict	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP210830_RN_GR_H1_11	Bone marrow	0.1082	breast; cervix; ovary	False	True	0.2838	Distant Concordance (Organ System)	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP210830_RN_GR_H1_12	Bone marrow	0.0911	breast; cervix; ovary	False	True	0.2838	Distant Concordance (Organ System)	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP210830_RN_GR_H1_13	Bone marrow	0.1612	breast; cervix; ovary	False	True	0.2838	Distant Concordance (Organ System)	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP210830_RN_GR_H1_14	Bone marrow	0.1144	breast; cervix; ovary	False	True	0.2838	Distant Concordance (Organ System)	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP210830_RN_GR_H1_15	Bone marrow	0.1159	breast; cervix; ovary	False	True	0.2838	Distant Concordance (Organ System)	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP210830_RN_GR_H1_16	Bone marrow	0.1229	breast; cervix; ovary	False	True	0.2838	Distant Concordance (Organ System)	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP210830_RN_GR_H1_17	Ovary	0.0867	breast; cervix; ovary	True	True	1.0	Exact Match	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP210830_RN_GR_H1_18	Bone marrow	0.087	breast; cervix; ovary	False	True	0.2838	Distant Concordance (Organ System)	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP210830_RN_GR_H1_19	Monocytes	0.063	breast; cervix; ovary	False	True	0.3169	True Conflict	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP210830_RN_GR_H1_2	Liver	0.0894	breast; cervix; ovary	False	True	0.2934	Distant Concordance (Organ System)	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP210830_RN_GR_H1_20	Monocytes	0.0704	breast; cervix; ovary	False	True	0.3169	True Conflict	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP210830_RN_GR_H1_21	Bone marrow	0.1279	breast; cervix; ovary	False	True	0.2838	Distant Concordance (Organ System)	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP210830_RN_GR_H1_22	Bone marrow	0.1091	breast; cervix; ovary	False	True	0.2838	Distant Concordance (Organ System)	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP210830_RN_GR_H1_23	Testis	0.0602	breast; cervix; ovary	False	True	0.8688	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP210830_RN_GR_H1_24	Bone marrow	0.097	breast; cervix; ovary	False	True	0.2838	Distant Concordance (Organ System)	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP210830_RN_GR_H1_25	Kidney	0.0894	breast; cervix; ovary	False	True	0.7188	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP210830_RN_GR_H1_26	Testis	0.0923	breast; cervix; ovary	False	True	0.8688	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP210830_RN_GR_H1_28	Bone marrow	0.1276	breast; cervix; ovary	False	True	0.2838	Distant Concordance (Organ System)	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP210830_RN_GR_H1_29	Testis	0.0591	breast; cervix; ovary	False	True	0.8688	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP210830_RN_GR_H1_3	Bone marrow	0.1363	breast; cervix; ovary	False	True	0.2838	Distant Concordance (Organ System)	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP210830_RN_GR_H1_30	Bone marrow	0.1201	breast; cervix; ovary	False	True	0.2838	Distant Concordance (Organ System)	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP210830_RN_GR_H1_31	Brain	0.1318	breast; cervix; ovary	False	True	0.3318	Distant Concordance (Organ System)	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP210830_RN_GR_H1_32	Bone marrow	0.1167	breast; cervix; ovary	False	True	0.2838	Distant Concordance (Organ System)	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP210830_RN_GR_H1_4	Testis	0.0992	breast; cervix; ovary	False	True	0.8688	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP210830_RN_GR_H1_5	Brain	0.0953	breast; cervix; ovary	False	True	0.3318	Distant Concordance (Organ System)	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP210830_RN_GR_H1_6	Brain	0.1001	breast; cervix; ovary	False	True	0.3318	Distant Concordance (Organ System)	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP210830_RN_GR_H1_7	Bone marrow	0.103	breast; cervix; ovary	False	True	0.2838	Distant Concordance (Organ System)	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP210830_RN_GR_H1_8	Bone marrow	0.0961	breast; cervix; ovary	False	True	0.2838	Distant Concordance (Organ System)	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP210830_RN_GR_H1_9	Bone marrow	0.1194	breast; cervix; ovary	False	True	0.2838	Distant Concordance (Organ System)	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP220103_RN_A2780_13	Monocytes	0.0409	breast; cervix; ovary	False	True	0.3169	True Conflict	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP220103_RN_A2780_14	Kidney	0.0578	breast; cervix; ovary	False	True	0.7188	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP220103_RN_A2780_15	B-cells	0.0408	breast; cervix; ovary	False	True	0.2633	True Conflict	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP220103_RN_SKOV3_1	Testis	0.0558	breast; cervix; ovary	False	True	0.8688	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP220103_RN_SKOV3_2	B-cells	0.0407	breast; cervix; ovary	False	True	0.2633	True Conflict	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEP220103_RN_SKOV3_3	Monocytes	0.052	breast; cervix; ovary	False	True	0.3169	True Conflict	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEPlus_200825_RN_SM_24h_DMSO_1_NB4	Monocytes	0.0474	breast; cervix; ovary	False	True	0.3169	True Conflict	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
PXD061934	QEPlus_200825_RN_SM_24h_DMSO_2_NB4	Testis	0.061	breast; cervix; ovary	False	True	0.8688	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma; breast carcinoma; ovarian adenocarcinoma
