pxd,run,coverage,scoring_mode,usable,k,cand_classes,pred_tissue,confidence,assigned,assigned_conf,tissue_source,label_class
PXD010271,HURN_04_run1_13May13_Leopard_13-05-02,0.0234,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Kidney,0.0957,,,hamlet-multi,
PXD010271,HURN_05_run1_13May13_Leopard_13-05-02,0.0288,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Oviduct,0.1047,,,hamlet-multi,
PXD010271,HURN_06_run1_13May13_Leopard_13-05-02,0.0284,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Kidney,0.1167,,,hamlet-multi,
PXD010271,HURN_07_run1_9May13_Leopard_13-05-02,0.0271,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Kidney,0.0876,,,hamlet-multi,
PXD010271,HURN_08_run1_9May13_Leopard_13-05-02,0.0284,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Prostate,0.1875,,,hamlet-multi,
PXD010271,HURN_10_run1_13May13_Leopard_13-05-02,0.0335,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Salivary gland,0.0953,,,hamlet-multi,
PXD010271,HURN_C_01_run1_9May13_Leopard_13-05-02,0.0231,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Kidney,0.0696,,,hamlet-multi,
PXD010271,HURN_C_02_run1_13May13_Leopard_13-05-02,0.0149,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Prostate,0.1797,,,hamlet-multi,
PXD010271,HURN_C_03_run1_9May13_Leopard_13-05-02,0.0306,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Esophagus,0.2059,Ovary,0.0593,hamlet-multi,
PXD010271,HURN_C_04_run1_13May13_Leopard_13-05-02,0.0184,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Prostate,0.192,,,hamlet-multi,
PXD010271,HURN_C_05_run1_13May13_Leopard_13-05-02,0.0229,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Kidney,0.0985,,,hamlet-multi,
PXD010271,HURN_C_06_run1_13May13_Leopard_13-05-02,0.0189,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Prostate,0.1962,,,hamlet-multi,
PXD010271,HURN_C_07_run1_9May13_Leopard_13-05-02,0.0263,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Esophagus,0.1979,,,hamlet-multi,
PXD010271,HURN_C_08_run1_13May13_Leopard_13-05-02,0.0278,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Prostate,0.1885,,,hamlet-multi,
PXD010271,HURN_C_09_run1_13May13_Leopard_13-05-02,0.0264,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Prostate,0.1879,,,hamlet-multi,
PXD010271,HURN_C_10_run1_13May13_Leopard_13-05-02,0.0204,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Esophagus,0.2312,Ovary,0.0601,hamlet-multi,
PXD010271,Human_Pancreas_OCT_6227_17Apr15_Frodo_15-02-07,0.0365,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Duodenum,0.0507,,,name,
PXD010271,Human_Pancreas_OCT_6229_17Apr15_Frodo_15-02-07,0.0343,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Kidney,0.0668,,,name,
PXD010271,Human_Pancreas_Vial_6229_17Apr15_Frodo_15-02-07,0.0227,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Kidney,0.0667,,,name,
PXD010271,LSDF2_10-0005-05_Velo_B_15Sep11_Jaguar_11-06-28,0.0114,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Placenta,0.0445,,,hamlet-multi,
PXD010271,LSDF2_10-0013-09_Velo_A_12Sep11_Jaguar_11-06-28,0.0124,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Adipose tissue,0.0589,,,hamlet-multi,
PXD010271,LSDF2_10-0013-09_Velo_B_12Sep11_Jaguar_11-06-28,0.0127,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Adipose tissue,0.069,,,hamlet-multi,
PXD010271,LSDF2_10-0032-02_Velo_A_12Sep11_Jaguar_11-06-28,0.0157,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Adipose tissue,0.0904,Ovary,0.0436,hamlet-multi,
PXD010271,LSDF2_10-0196-09_Velo_A_12Sep11_Jaguar_11-06-28,0.0104,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Adipose tissue,0.0511,,,hamlet-multi,
PXD010271,LSDF2_10-0457-03_Velo_A_15Sep11_Jaguar_11-06-28,0.0124,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Adipose tissue,0.0656,,,hamlet-multi,
PXD010271,LSDF2_10-0523-08_Velo_A_20Sep11_Jaguar_11-06-28,0.0125,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Adipose tissue,0.062,,,hamlet-multi,
PXD010271,LSDF2_10-0543-07_Velo_A_12Sep11_Jaguar_11-06-28,0.0125,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Adrenal gland,0.1133,,,hamlet-multi,
PXD010271,LSDF2_10-0718-05_Velo_A_20Sep11_Jaguar_11-06-28,0.0127,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Adipose tissue,0.0896,,,hamlet-multi,
PXD010271,LSDF2_10-1165-06_Velo_A_12Sep11_Jaguar_11-06-28,0.0107,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Adipose tissue,0.0575,,,hamlet-multi,
PXD010271,Lewy2_1Cs_2Nov13_Samwise_13-07-28,0.291,predict_proba,True,3,"['Brain', 'Liver', 'Ovary']",Brain,0.7843,Brain,0.7843,hamlet-multi,
PXD010271,Lewy2_1Ct1_2Nov13_Samwise_13-07-28,0.3022,predict_proba,True,3,"['Brain', 'Liver', 'Ovary']",Brain,0.7903,Brain,0.7903,hamlet-multi,
PXD010271,Lewy2_1Ct2_2Nov13_Samwise_13-07-28,0.2947,predict_proba,True,3,"['Brain', 'Liver', 'Ovary']",Brain,0.8417,Brain,0.8417,hamlet-multi,
PXD010271,Lewy2_2Cs_2Nov13_Samwise_13-07-28,0.289,predict_proba,True,3,"['Brain', 'Liver', 'Ovary']",Brain,0.7915,Brain,0.7915,hamlet-multi,
PXD010271,Lewy2_2Ct1_2Nov13_Samwise_13-07-28,0.2812,predict_proba,True,3,"['Brain', 'Liver', 'Ovary']",Brain,0.8236,Brain,0.8236,hamlet-multi,
PXD010271,Lewy2_2Ct2_2Nov13_Samwise_13-07-28,0.2909,predict_proba,True,3,"['Brain', 'Liver', 'Ovary']",Brain,0.8132,Brain,0.8132,hamlet-multi,
PXD010271,Lewy2_4Cs_2Nov13_Samwise_13-07-28,0.2898,predict_proba,True,3,"['Brain', 'Liver', 'Ovary']",Brain,0.8334,Brain,0.8334,hamlet-multi,
PXD010271,Lewy2_4Ct1_2Nov13_Samwise_13-07-28,0.2673,predict_proba,True,3,"['Brain', 'Liver', 'Ovary']",Brain,0.8145,Brain,0.8145,hamlet-multi,
PXD010271,Lewy2_4Ct2_2Nov13_Samwise_13-07-28,0.2907,predict_proba,True,3,"['Brain', 'Liver', 'Ovary']",Brain,0.8404,Brain,0.8404,hamlet-multi,
PXD010271,Lewy2_5Cs_2Nov13_Samwise_13-07-28,0.2825,predict_proba,True,3,"['Brain', 'Liver', 'Ovary']",Brain,0.8435,Brain,0.8435,hamlet-multi,
PXD010271,Lewy2_5Ct1_2Nov13_Samwise_13-07-28,0.299,predict_proba,True,3,"['Brain', 'Liver', 'Ovary']",Brain,0.8613,Brain,0.8613,hamlet-multi,
PXD010271,Lewy2_5Ct2_2Nov13_Samwise_13-07-28,0.2781,predict_proba,True,3,"['Brain', 'Liver', 'Ovary']",Brain,0.8434,Brain,0.8434,hamlet-multi,
PXD010271,Lewy3_17Cs_17Sep14_Frodo_14-04-13,0.1203,predict_proba,True,3,"['Brain', 'Liver', 'Ovary']",Brain,0.6721,Brain,0.6721,hamlet-multi,
PXD010271,Lewy3_17Ct1_17Sep14_Frodo_14-04-13,0.1189,predict_proba,True,3,"['Brain', 'Liver', 'Ovary']",Brain,0.6863,Brain,0.6863,hamlet-multi,
PXD010271,Lewy3_17Ct2_17Sep14_Frodo_14-04-13,0.1176,predict_proba,True,3,"['Brain', 'Liver', 'Ovary']",Brain,0.6064,Brain,0.6064,hamlet-multi,
PXD010271,Lewy3_18Cs_17Sep14_Frodo_14-04-13,0.1256,predict_proba,True,3,"['Brain', 'Liver', 'Ovary']",Brain,0.6906,Brain,0.6906,hamlet-multi,
PXD010271,Lewy3_18Ct1_17Sep14_Frodo_14-04-13,0.1249,predict_proba,True,3,"['Brain', 'Liver', 'Ovary']",Brain,0.5768,Brain,0.5768,hamlet-multi,
PXD010271,Lewy3_18Ct2_17Sep14_Frodo_14-04-13,0.1239,predict_proba,True,3,"['Brain', 'Liver', 'Ovary']",Brain,0.5503,Brain,0.5503,hamlet-multi,
PXD010271,Lewy3_19Cs_17Sep14_Frodo_14-04-13,0.1346,predict_proba,True,3,"['Brain', 'Liver', 'Ovary']",Brain,0.6812,Brain,0.6812,hamlet-multi,
PXD010271,Lewy3_19Ct1_17Sep14_Frodo_14-04-13,0.1166,predict_proba,True,3,"['Brain', 'Liver', 'Ovary']",Brain,0.3662,Brain,0.3662,hamlet-multi,
PXD010271,Lewy3_19Ct2_17Sep14_Frodo_14-04-13,0.1284,predict_proba,True,3,"['Brain', 'Liver', 'Ovary']",Brain,0.7548,Brain,0.7548,hamlet-multi,
PXD010271,Lewy_1Cs_3Sep13_Pippin_13-06-18,0.1681,predict_proba,True,3,"['Brain', 'Liver', 'Ovary']",Brain,0.7642,Brain,0.7642,hamlet-multi,
PXD010271,Lewy_1Ct1_3Sep13_Pippin_13-06-18,0.1691,predict_proba,True,3,"['Brain', 'Liver', 'Ovary']",Brain,0.771,Brain,0.771,hamlet-multi,
PXD010271,Lewy_1Ct2_3Sep13_Pippin_13-06-18,0.1657,predict_proba,True,3,"['Brain', 'Liver', 'Ovary']",Brain,0.7769,Brain,0.7769,hamlet-multi,
PXD010271,Lewy_2Cs_3Sep13_Pippin_13-06-18,0.1696,predict_proba,True,3,"['Brain', 'Liver', 'Ovary']",Brain,0.7846,Brain,0.7846,hamlet-multi,
PXD010271,Lewy_2Ct1_3Sep13_Pippin_13-06-18,0.1696,predict_proba,True,3,"['Brain', 'Liver', 'Ovary']",Brain,0.779,Brain,0.779,hamlet-multi,
PXD010271,Lewy_2Ct2_3Sep13_Pippin_13-06-18,0.1657,predict_proba,True,3,"['Brain', 'Liver', 'Ovary']",Brain,0.7565,Brain,0.7565,hamlet-multi,
PXD010271,Lewy_4Cs_3Sep13_Pippin_13-06-18,0.1604,predict_proba,True,3,"['Brain', 'Liver', 'Ovary']",Brain,0.7674,Brain,0.7674,hamlet-multi,
PXD010271,Lewy_4Ct1_3Sep13_Pippin_13-06-18,0.1609,predict_proba,True,3,"['Brain', 'Liver', 'Ovary']",Brain,0.7659,Brain,0.7659,hamlet-multi,
PXD010271,Lewy_4Ct2_3Sep13_Pippin_13-06-18,0.1748,predict_proba,True,3,"['Brain', 'Liver', 'Ovary']",Brain,0.7117,Brain,0.7117,hamlet-multi,
PXD010271,OMICS_EBV_HP_UW001_8Apr16_Arwen_16-01-03,0.0288,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Monocytes,0.0744,,,hamlet-multi,
PXD010271,OMICS_EBV_HP_UW002_8Apr16_Arwen_16-01-03,0.0381,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Adrenal gland,0.0941,,,hamlet-multi,
PXD010271,OMICS_EBV_HP_UW003_8Apr16_Arwen_16-01-03,0.0416,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Adipose tissue,0.0872,,,hamlet-multi,
PXD010271,OMICS_EBV_HP_UW004_8Apr16_Arwen_16-01-03,0.0276,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Adipose tissue,0.0563,,,hamlet-multi,
PXD010271,OMICS_EBV_HP_UW005_8Apr16_Arwen_16-01-03,0.051,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Testis,0.0575,Ovary,0.0503,hamlet-multi,
PXD010271,OMICS_EBV_HP_UW006_8Apr16_Arwen_16-01-03,0.0385,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Adipose tissue,0.1286,,,hamlet-multi,
PXD010271,OMICS_EBV_HP_UW007_8Apr16_Arwen_16-01-03,0.0622,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Monocytes,0.0719,,,hamlet-multi,
PXD010271,OMICS_EBV_HP_UW008_8Apr16_Arwen_16-01-03,0.0447,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Adipose tissue,0.0831,,,hamlet-multi,
PXD010271,OMICS_EBV_HP_UW009_8Apr16_Arwen_16-01-03,0.0482,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Adipose tissue,0.0653,,,hamlet-multi,
PXD010271,OMICS_EBV_HP_UW010_8Apr16_Arwen_16-01-03,0.0433,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Adipose tissue,0.0796,,,hamlet-multi,
PXD010271,OMICS_EBV_HP_UW011_8Apr16_Arwen_16-01-03,0.0415,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Adipose tissue,0.1178,,,hamlet-multi,
PXD010271,OMICS_EBV_HP_UW012_8Apr16_Arwen_16-01-03,0.0383,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Adipose tissue,0.1074,,,hamlet-multi,
PXD010271,OMICS_EBV_HP_UW013_19Apr16_Arwen_16-01-03,0.0448,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Adipose tissue,0.1026,Ovary,0.0402,hamlet-multi,
PXD010271,OMICS_EBV_HP_UW014_8Apr16_Arwen_16-01-03,0.0343,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Adipose tissue,0.0862,,,hamlet-multi,
PXD010271,OMICS_EBV_HP_UW015_8Apr16_Arwen_16-01-03,0.0388,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Adipose tissue,0.1136,,,hamlet-multi,
PXD010271,OpPlasma_034_a_13Aug11_Jaguar_11-07-18,0.0067,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Adipose tissue,0.0627,Ovary,0.0431,hamlet-multi,
PXD010271,OpPlasma_039_a_13Aug11_Jaguar_11-07-16,0.0057,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Skeletal muscle,0.0392,,,hamlet-multi,
PXD010271,OpPlasma_049_a_13Aug11_Jaguar_11-07-16,0.0074,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Adipose tissue,0.0616,,,hamlet-multi,
PXD010271,OpPlasma_064_a_13Aug11_Jaguar_11-07-16,0.0059,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Adipose tissue,0.0462,,,hamlet-multi,
PXD010271,Schutzer_NM_6015_18Jan10_Owl_09-08-18,0.014,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Pituitary gland,0.0924,,,hamlet-multi,
PXD010271,Schutzer_NM_6026_10Feb10_Owl_09-08-18,0.0149,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Pituitary gland,0.1272,,,hamlet-multi,
PXD010271,Schutzer_NM_6028_27Jan10_Owl_09-08-18,0.0162,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Brain,0.1214,Brain,0.1214,hamlet-multi,
PXD010271,Schutzer_NM_6071_18Jan10_Owl_09-08-18,0.0197,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Pituitary gland,0.1499,Brain,0.1341,hamlet-multi,
PXD010271,Schutzer_NM_6072_10Feb10_Owl_09-08-18,0.0177,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Pituitary gland,0.1874,,,hamlet-multi,
PXD010271,Schutzer_NM_7864_10Feb10_Owl_09-08-18,0.0176,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Pituitary gland,0.1477,Brain,0.043,hamlet-multi,
PXD010271,Schutzer_NM_7865_10Feb10_Owl_09-08-18,0.0159,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Pituitary gland,0.119,,,hamlet-multi,
PXD010271,Schutzer_NM_7866_18Jan10_Owl_09-08-18,0.0154,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Pituitary gland,0.1579,Brain,0.1139,hamlet-multi,
PXD010271,Schutzer_NM_7868_29Jan10_Owl_09-08-18,0.0184,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Pituitary gland,0.1606,Brain,0.1085,hamlet-multi,
PXD010271,Schutzer_NM_7870_10Feb10_Owl_09-08-18,0.0146,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Pituitary gland,0.1182,,,hamlet-multi,
PXD010271,Trypsin_Digestion_Step5_Sample2_4Mar13_Lynx_13-02-11,0.0099,shap_penalty1,False,3,"['Brain', 'Liver', 'Ovary']",Adipose tissue,0.1065,,,hamlet-multi,
PXD010296,Bravo_RPB_MM_Exp1,0.614,predict_proba,True,2,"['Lymph node', 'Spleen']",Lung,0.103,Lymph node,0.0539,hamlet-multi,
PXD010296,Bravo_RPB_MM_Exp2,0.6168,predict_proba,True,2,"['Lymph node', 'Spleen']",Lung,0.1146,Lymph node,0.054,hamlet-multi,
PXD010296,Bravo_RPB_MM_Exp2_FT,0.0791,shap_penalty1,False,2,"['Lymph node', 'Spleen']",Appendix,0.058,,,hamlet-multi,
PXD010296,Bravo_RPB_MM_Exp2_FT_R2,0.0714,shap_penalty1,False,2,"['Lymph node', 'Spleen']",Skeletal muscle,0.0546,Lymph node,0.0411,hamlet-multi,
PXD010296,Bravo_RPB_MM_Exp2_FT_R3,0.0679,shap_penalty1,False,2,"['Lymph node', 'Spleen']",Heart,0.049,Lymph node,0.0388,hamlet-multi,
PXD010296,Bravo_RPB_MM_Exp3,0.6285,predict_proba,True,2,"['Lymph node', 'Spleen']",Lung,0.0904,,,hamlet-multi,
PXD010296,Bravo_RPB_MM_Exp3_FT,0.1054,predict_proba,True,2,"['Lymph node', 'Spleen']",Lung,0.0798,Lymph node,0.0637,hamlet-multi,
PXD010296,Bravo_RPB_MM_Exp3_FT_R3,0.1007,predict_proba,True,2,"['Lymph node', 'Spleen']",Heart,0.1158,Lymph node,0.0552,hamlet-multi,
PXD010296,MM1_1st_barocycler_digestion_C18_BRAVO,0.2328,predict_proba,True,2,"['Lymph node', 'Spleen']",Lung,0.113,Lymph node,0.0501,hamlet-multi,
PXD010296,MM1_2nd_barocycler_digestion_C18_BRAVO,0.237,predict_proba,True,2,"['Lymph node', 'Spleen']",Lung,0.1079,,,hamlet-multi,
PXD010296,MM1_3rd_barocycler_digestion_C18_BRAVO,0.2383,predict_proba,True,2,"['Lymph node', 'Spleen']",Lung,0.119,Lymph node,0.051,hamlet-multi,
PXD010296,MM2_1st_barocycler_digestion_C18_BRAVO,0.2186,predict_proba,True,2,"['Lymph node', 'Spleen']",Lung,0.1088,Lymph node,0.0491,hamlet-multi,
PXD010296,MM2_2nd_barocycler_digestion_C18_BRAVO,0.2208,predict_proba,True,2,"['Lymph node', 'Spleen']",Lung,0.104,,,hamlet-multi,
PXD010296,MM2_3rd_barocycler_digestion_C18_BRAVO,0.2137,predict_proba,True,2,"['Lymph node', 'Spleen']",Lung,0.1122,Lymph node,0.051,hamlet-multi,
PXD010296,MM3_1st_barocycler_digestion_C18_BRAVO,0.2136,predict_proba,True,2,"['Lymph node', 'Spleen']",Lung,0.1077,Lymph node,0.0517,hamlet-multi,
PXD010296,MM3_2nd_barocycler_digestion_C18_BRAVO,0.2213,predict_proba,True,2,"['Lymph node', 'Spleen']",Lung,0.1051,,,hamlet-multi,
PXD010296,MM3_3rd_barocycler_digestion_C18_BRAVO,0.2096,predict_proba,True,2,"['Lymph node', 'Spleen']",Lung,0.1101,,,hamlet-multi,
PXD010296,Spleen1_1st_digestion_C18_BRAVO,0.1681,predict_proba,True,2,"['Lymph node', 'Spleen']",Lung,0.1351,Spleen,0.0602,name,Spleen
PXD010296,Spleen1_2nd_digestion_C18_BRAVO,0.1684,predict_proba,True,2,"['Lymph node', 'Spleen']",Lung,0.1176,Lymph node,0.0817,name,Spleen
PXD010296,Spleen1_3rd_digestion_C18_BRAVO,0.1676,predict_proba,True,2,"['Lymph node', 'Spleen']",Lung,0.1258,Lymph node,0.0865,name,Spleen
PXD010296,Spleen2_1st_digestion_C18_BRAVO,0.1681,predict_proba,True,2,"['Lymph node', 'Spleen']",Lung,0.1395,Spleen,0.078,name,Spleen
PXD010296,Spleen2_2nd_digestion_C18_BRAVO,0.1693,predict_proba,True,2,"['Lymph node', 'Spleen']",Lung,0.1623,Lymph node,0.0931,name,Spleen
PXD010296,Spleen2_3rd_digestion_C18_BRAVO,0.1736,predict_proba,True,2,"['Lymph node', 'Spleen']",Lung,0.1482,Spleen,0.075,name,Spleen
PXD010296,Spleen3_1st_digestion_C18_BRAVO,0.1765,predict_proba,True,2,"['Lymph node', 'Spleen']",Lung,0.1266,Spleen,0.0688,name,Spleen
PXD010296,Spleen3_2nd_digestion_C18_BRAVO,0.1788,predict_proba,True,2,"['Lymph node', 'Spleen']",Lung,0.1361,Spleen,0.0799,name,Spleen
PXD010296,Spleen3_3rd_digestion_C18_BRAVO,0.1746,predict_proba,True,2,"['Lymph node', 'Spleen']",Lung,0.1581,Spleen,0.0609,name,Spleen
PXD010296,Spleen4_1st_digestion_C18_BRAVO,0.1765,predict_proba,True,2,"['Lymph node', 'Spleen']",Lung,0.1562,Lymph node,0.0707,name,Spleen
PXD010296,Spleen4_2nd_digestion_C18_BRAVO,0.1783,predict_proba,True,2,"['Lymph node', 'Spleen']",Lung,0.1618,Spleen,0.0513,name,Spleen
PXD010296,Spleen4_3rd_digestion_C18_BRAVO,0.1776,predict_proba,True,2,"['Lymph node', 'Spleen']",Lung,0.1392,Spleen,0.0684,name,Spleen
PXD010296,Spleen5_1st_digestion_C18_BRAVO,0.1636,predict_proba,True,2,"['Lymph node', 'Spleen']",Lung,0.1781,Spleen,0.0646,name,Spleen
PXD010296,Spleen5_2nd_digestion_C18_BRAVO,0.1723,predict_proba,True,2,"['Lymph node', 'Spleen']",Lung,0.1445,Lymph node,0.1003,name,Spleen
PXD010296,Spleen5_3rd_digestion_C18_BRAVO,0.1701,predict_proba,True,2,"['Lymph node', 'Spleen']",Lung,0.1298,Lymph node,0.0926,name,Spleen
PXD010296,Spleen6_1st_digestion_C18_BRAVO,0.1748,predict_proba,True,2,"['Lymph node', 'Spleen']",Lung,0.1525,Spleen,0.0658,name,Spleen
PXD010296,Spleen6_2nd_digestion_C18_BRAVO,0.1763,predict_proba,True,2,"['Lymph node', 'Spleen']",Lung,0.1703,Spleen,0.0591,name,Spleen
PXD010296,Spleen6_3rd_digestion_C18_BRAVO,0.1731,predict_proba,True,2,"['Lymph node', 'Spleen']",Lung,0.151,Lymph node,0.082,name,Spleen
PXD010296,Spleen_barocycler_extraction_4_10,0.1303,predict_proba,True,2,"['Lymph node', 'Spleen']",Monocytes,0.155,Spleen,0.0577,name,Spleen
PXD010296,Spleen_barocycler_extraction_4_10_2nd,0.1321,predict_proba,True,2,"['Lymph node', 'Spleen']",Monocytes,0.1684,,,name,Spleen
PXD010296,Spleen_barocycler_extraction_4_10_3rd,0.1286,predict_proba,True,2,"['Lymph node', 'Spleen']",Monocytes,0.1802,Spleen,0.0478,name,Spleen
PXD010296,Spleen_barocycler_extraction_5_10,0.1137,predict_proba,True,2,"['Lymph node', 'Spleen']",Monocytes,0.1324,Spleen,0.0467,name,Spleen
PXD010296,Spleen_barocycler_extraction_5_10_2nd,0.1134,predict_proba,True,2,"['Lymph node', 'Spleen']",Monocytes,0.1833,Spleen,0.0602,name,Spleen
PXD010296,Spleen_barocycler_extraction_5_10_3rd,0.1117,predict_proba,True,2,"['Lymph node', 'Spleen']",Monocytes,0.1582,Spleen,0.0555,name,Spleen
PXD010296,Spleen_barocycler_extraction_6_10,0.1392,predict_proba,True,2,"['Lymph node', 'Spleen']",Monocytes,0.1585,Lymph node,0.0477,name,Spleen
PXD010296,Spleen_barocycler_extraction_6_10_2nd,0.1333,predict_proba,True,2,"['Lymph node', 'Spleen']",Monocytes,0.1792,Spleen,0.0649,name,Spleen
PXD010296,Spleen_barocycler_extraction_6_10_3rd,0.1398,predict_proba,True,2,"['Lymph node', 'Spleen']",Monocytes,0.1531,Spleen,0.0513,name,Spleen
PXD020192,PXD020192-Sample 1,0.3399,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Brain,0.8442,Brain,0.8442,hamlet-multi,
PXD020192,PXD020192-Sample 10,0.3631,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Brain,0.8298,Brain,0.8298,hamlet-multi,
PXD020192,PXD020192-Sample 11,0.2848,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Brain,0.6796,Brain,0.6796,hamlet-multi,
PXD020192,PXD020192-Sample 12,0.2897,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Brain,0.6672,Brain,0.6672,hamlet-multi,
PXD020192,PXD020192-Sample 13,0.3434,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Brain,0.8418,Brain,0.8418,hamlet-multi,
PXD020192,PXD020192-Sample 14,0.3516,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Brain,0.8639,Brain,0.8639,hamlet-multi,
PXD020192,PXD020192-Sample 15,0.2788,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Brain,0.7342,Brain,0.7342,hamlet-multi,
PXD020192,PXD020192-Sample 16,0.2713,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Brain,0.8067,Brain,0.8067,hamlet-multi,
PXD020192,PXD020192-Sample 17,0.2552,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Placenta,0.5956,Placenta,0.5956,hamlet-multi,
PXD020192,PXD020192-Sample 18,0.2564,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Placenta,0.6225,Placenta,0.6225,hamlet-multi,
PXD020192,PXD020192-Sample 19,0.3982,predict_proba,True,11,"['Bone marrow', 'Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Lymph node', 'Placenta', 'Spleen', 'Testis']",Thyroid,0.1175,Lung,0.0914,hamlet-multi,
